MissionID;MissionTier;ObjectiveID;IsCustomObjective;CategoricalProgressionId;IsPvpMission;AvailableTerritoryId;RequiredFaction;RequiredFortControlStatus;ReturnToGiverOverride;IsSettlementValidDestination;IsOutpostValidDestination;TaskKillContributionOverride;TaskKillContributionQtyOverride;TerritoryIDOverride;POITagOverride;TaskGiveAndTakeItemOverride;TaskHaveAndReturnItemsOverride;TaskHaveAndReturnItemsQtyOverride;TaskHaveAndReturnItemsDropProbabilityOverride;TaskHaveAndReturnChestDropProbabilityOverride;TaskHaveAndReturnItemsItemsDropVCOverride;LootTagOverride;PauseAndClearLootOnTaskCompleteOverride;TurninDistance;TaskTimerOverride;SuccessGameEventIdOverride;FailureGameEventIdOverride;TitleOverride;DescriptionOverride;ImagePath;MissionGoalType;ProviderDistanceLimit;MinLevel;MaxLevel;RequiredTradeskill;TradeskillLevel;Enabled;DevName;VCLevelRange;RecommendedGroupSize;PatrolDuration;PatrolPoi1;PatrolPoi2;PatrolPoi3;PatrolPoi4;GrantRewardsToOriginTerritory;ReleaseVersionOverride;ReleaseEventTagsOverride;OverrideLocation
FM_S_Loot_0324;1;FM_loot_location;false;;false;3;Syndicate;0;true;false;false;;0;0;greatcleavesouthwall_40301;;FM_loot_item_S_5_03;7;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_S_Hunt_0301;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Mountain_Lion_03GC05;3;0;greatcleave5;;FM_hunt_item_1_03;3;100;0;Mountain_Lion_03GC05;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;9231 7596 473
FM_S_Hunt_0302;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Wolf_White_03GC06;3;0;greatcleave6;;FM_hunt_item_2_03;3;100;0;Wolf_White_03GC06;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;39;44;Skinning;100;1;;41;0;0;;;;;false;;;9561 6957 271
FM_S_Hunt_0303;1;FM_huntx_anywhere;false;;false;3;Syndicate;0;true;false;false;Goat_Mountain_03GC10;3;0;greatcleave10;;FM_hunt_item_3_03;3;100;0;Goat_Mountain_03GC10;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_goat.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;10042 7367 406
FM_S_Hunt_0304;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Elk_Stag_Strange_03GC04;1;0;greatcleave4;;FM_hunt_item_4_03;1;100;0;Elk_Stag_Strange_03GC04;;true;;0;FactionV2_48;FactionMission_Failure;@FactionMission_S_TROPHYHUNT_title;@FactionMission_S_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_elk.png;Hunt;0;46;51;Skinning;115;1;;48;0;0;;;;;false;;;
FM_S_Hunt_0306;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Wolf_White_03GC04;3;0;greatcleave7;;FM_hunt_item_6_03;3;100;0;Wolf_White_03GC04;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;47;52;Skinning;115;1;;49;0;0;;;;;false;;;9587 7680 330
FM_S_Hunt_0307;1;FM_huntx_anywhere;false;;false;3;Syndicate;0;true;false;false;Wolf_Black_03GC02;3;0;greatcleave2;;FM_hunt_item_7_03;3;100;0;Wolf_Black_03GC02;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;42;47;Skinning;100;1;;44;0;0;;;;;false;;;8955 7299 403
FM_S_Hunt_0308;1;FM_huntx_anywhere;false;;false;3;Syndicate;0;true;false;false;Sheep_Eastern_03GC02;3;0;greatcleave1;;FM_hunt_item_8_03;3;100;0;Sheep_Eastern_03GC02;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_sheep.png;Hunt;0;43;48;Skinning;100;1;;45;0;0;;;;;false;;;8876 6998 435
FM_S_Hunt_0309;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Lynx_03GC10;3;0;greatcleave10;;FM_hunt_item_9_03;3;100;0;Lynx_03GC10;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;42;47;Skinning;100;1;;44;0;0;;;;;false;;;10024 7129 407
FM_S_Hunt_0310;1;FM_huntx_location;false;;false;3;Syndicate;0;true;false;false;Alligator_Strange_Named_03GC02;1;0;greatcleave2;;FM_hunt_item_5_05;1;100;0;Alligator_Strange_Named_03GC02;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_S_TROPHYHUNT_title;@FactionMission_S_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_alligator.png;Hunt;0;43;48;Skinning;100;1;;45;0;0;;;;;false;;;
FM_S_Ass_0301;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Risen_Corruption_Entity_Named_03GC07;1;0;mine_40305;;;0;0;0;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_S_ASSASSINATE_title;@FactionMission_S_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;41;46;;0;1;;43;0;0;;;;;false;;;9762.642 7719.162 369.787
FM_S_Ass_0302;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Withered_Grunt_Named_03GC01;1;0;abandoned_farm_village_40303;;;0;0;0;;;true;;0;FactionV2_48;FactionMission_Failure;@FactionMission_S_ASSASSINATE_title;@FactionMission_S_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;46;51;;0;1;;48;0;0;;;;;false;;;9040.080 6722.243 435.872
FM_S_Ass_0303;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Damned_Rifleman_Female_Named_03GC06;1;0;greatcleavesouthwall_40301;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_S_ASSASSINATE_title;@FactionMission_S_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;9478.552 6881.756 283.208
FM_S_Ass_0304;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Damned_Acolyte_Named_03GC08;1;0;;;;0;0;0;;;true;;0;FactionV2_50;FactionMission_Failure;@FactionMission_S_ASSASSINATE_title;@FactionMission_S_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;53;;0;0;;50;0;0;;;;;false;;;9566.591 7257.132 292.122
FM_S_Ass_0305;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Damned_Rifleman_Male_Named_03GC06;1;0;abandoned_village_40308;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_S_ASSASSINATE_title;@FactionMission_S_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;9569 7266 293
FM_S_Ass_0306;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Damned_LongSwordsman_Commander_Named_03GC09_ELITE;1;0;military_camp_40405;;;0;0;0;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_S_ASSASSINATE_ELITE_title;@FactionMission_S_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;60;;0;1;;50;3;0;;;;;false;;;9460.5 8324 432
FM_S_Ass_0307;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Corrupted_Ogre_Named_03GC03_ELITE;1;0;beastencounter;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_S_ASSASSINATE_ELITE_title;@FactionMission_S_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;7987 7775 523
FM_S_Ass_0308;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Tendril_Corruption_03GC03_Named_ELITE;1;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_S_ASSASSINATE_ELITE_title;@FactionMission_S_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;8675 7707 639
FM_S_Ass_0309;1;FM_killx_location;false;;false;3;Syndicate;0;true;false;false;Damned_Priest_Named_03GC03_ELITE;1;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_S_ASSASSINATE_ELITE_title;@FactionMission_S_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;8700 7755 652
FM_S_Raid_0401;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;8;0;ancient_ruins_40223;;;0;0;0;;;true;;0;FactionV2_10;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;9;13;;0;1;;10;0;0;;;;;false;;;
FM_S_Raid_0402;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;undead_bastion_40227;;;0;0;0;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;10;15;;0;1;;12;0;0;;;;;false;;;
FM_S_Raid_0403;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;undead_bastion_40207;;;0;0;0;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;10;15;;0;1;;12;0;0;;;;;false;;;
FM_S_Raid_0404;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;undead_bastion_50232;;;0;0;0;;;true;;0;FactionV2_13;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;11;16;;0;1;;13;0;0;;;;;false;;;
FM_S_Raid_0405;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;abandoned_village_40266;;;0;0;0;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_S_Raid_0406;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Corrupted;8;0;mine_40203;;;0;0;0;;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;13;18;;0;1;;15;0;0;;;;;false;;;
FM_S_Raid_0407;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Corrupted;8;0;cave_40224;;;0;0;0;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_S_Raid_0408;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Corrupted;8;0;cave_40247;;;0;0;0;;;true;;0;FactionV2_17;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;15;20;;0;1;;17;0;0;;;;;false;;;
FM_S_Raid_0409;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;abandoned_fishing_village_40246;;;0;0;0;;;true;;0;FactionV2_18;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;16;21;;0;1;;18;0;0;;;;;false;;;
FM_S_Raid_0410;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;4;0;ancient_tower_40217;;;0;0;0;;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;18;23;;0;1;;20;0;0;;;;;false;;;
FM_S_Raid_0411;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;6;0;ancient_tower_40219;;;0;0;0;;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;18;23;;0;1;;20;0;0;;;;;false;;;
FM_S_Raid_0412;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;4;0;ancient_tower_40218;;;0;0;0;;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;18;23;;0;1;;20;0;0;;;;;false;;;
FM_S_Raid_0413;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;5;0;nettlerest_graveyard_40151;;;0;0;0;;;true;;0;FactionV2_22;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;20;25;;0;1;;22;0;0;;;;;false;;;
FM_S_Raid_0414;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;3;0;ancient_tower_40215;;;0;0;0;;;true;;0;FactionV2_21;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;19;24;;0;1;;21;0;0;;;;;false;;;
FM_S_Raid_0415;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;6;0;ancient_tower_40220;;;0;0;0;;;true;;0;FactionV2_23;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;21;60;;0;1;;23;0;0;;;;;false;;;
FM_S_Raid_0417;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;4;0;ancient_bridge_40126;;;0;0;0;;;true;;0;FactionV2_24;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;22;60;;0;1;;24;0;0;;;;;false;;;
FM_S_Raid_0418;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Haunted;8;0;abandoned_farm_village_40201;;;0;0;0;;;true;;0;FactionV2_17;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;15;20;;0;1;;17;0;0;;;;;false;;;
FM_S_Raid_0419;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Ancient;8;0;shattered_obelisk;;;0;0;0;;;true;;0;FactionV2_24;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;22;60;;0;1;;24;0;0;;;;;false;;;
FM_S_Raid_0420;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Haunted;8;0;withered_farm_3_40149;;;0;0;0;;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_wraith1.png;Raid;0;13;18;;0;1;;15;0;0;;;;;false;;;
FM_S_Raid_0421;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Lost;8;0;abandoned_farm_village_40267;;;0;0;0;;;true;;0;FactionV2_7;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;5;10;;0;1;;7;0;0;;;;;false;;;
FM_S_Raid_0422;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Wolf_Timber_04NW07;6;0;wolf_den_40226;;;0;0;0;;;true;;0;FactionV2_6;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Raid;0;4;9;;0;0;;6;0;0;;;;;false;;;
FM_S_Raid_0423;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Wolf;6;0;wolf_den_40230;;;0;0;0;;;true;;0;FactionV2_6;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Raid;0;4;9;;0;0;;6;0;0;;;;;false;;;
FM_S_Raid_0424;1;FM_killx_location;false;;false;4;Syndicate;0;true;false;false;Corrupted;8;0;abandoned_village_40206;;;0;0;0;;;true;;0;FactionV2_6;FactionMission_Failure;@FactionMission_S_RAID_title;@FactionMission_S_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;4;9;;0;0;;6;0;0;;;;;false;;;
FM_S_Loot_0401;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;undead_bastion_40207;;FM_loot_item_S_1_04;7;0;100;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;9;15;;0;1;;12;0;0;;;;;false;;;
FM_S_Loot_0402;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;ancient_ruins_40223;;FM_loot_item_S_2_04;4;0;100;;;true;;0;FactionV2_10;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;9;13;;0;1;;10;0;0;;;;;false;;;
FM_S_Loot_0403;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;undead_bastion_40227;;FM_loot_item_S_3_04;7;0;100;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;9;15;;0;1;;12;0;0;;;;;false;;;
FM_S_Loot_0404;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;undead_bastion_50232;;FM_loot_item_S_6_04;8;0;100;;;true;;0;FactionV2_13;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;10;16;;0;1;;13;0;0;;;;;false;;;
FM_S_Loot_0405;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;withered_farm_3_40149;;FM_loot_item_S_7_04;4;0;100;;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;12;18;;0;1;;15;0;0;;;;;false;;;
FM_S_Loot_0406;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;cave_40224;;FM_loot_item_S_8_04;3;0;100;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_S_Loot_0407;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;abandoned_village_40266;;FM_loot_item_S_9_04;4;0;100;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_S_Loot_0408;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;cave_40247;;FM_loot_item_S_11_04;8;0;100;;;true;;0;FactionV2_17;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;15;20;;0;1;;17;0;0;;;;;false;;;
FM_S_Loot_0409;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;abandoned_fishing_village_40246;;FM_loot_item_S_12_04;8;0;100;;;true;;0;FactionV2_18;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;16;60;;0;1;;18;0;0;;;;;false;;;
FM_S_Loot_0410;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;abandoned_farm_village_40201;;FM_loot_item_S_14_04;8;0;100;;;true;;0;FactionV2_17;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;15;20;;0;1;;17;0;0;;;;;false;;;
FM_S_Loot_0411;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;nettlerest_graveyard_40151;;FM_loot_item_S_24_04;4;0;100;;;true;;0;FactionV2_22;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;20;60;;0;1;;22;0;0;;;;;false;;;
FM_S_Loot_0412;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;shattered_obelisk;;FM_loot_item_S_30_04;8;0;100;;;true;;0;FactionV2_24;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;22;60;;0;1;;24;0;0;;;;;false;;;
FM_S_Loot_0413;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;abandoned_village_40206;;FM_loot_item_S_25_04;4;0;100;;;true;;0;FactionV2_7;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;5;10;;0;0;;7;0;0;;;;;false;;;
FM_S_Loot_0414;1;FM_loot_location;false;;false;4;Syndicate;0;true;false;false;;0;0;abandoned_farm_village_40267;;FM_loot_item_S_26_04;3;0;100;;;true;;0;FactionV2_7;FactionMission_Failure;@FactionMission_S_LOOT_title;@FactionMission_S_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;5;10;;0;1;;7;0;0;;;;;false;;;
FM_S_Hunt_0401;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Sheep;3;0;northwindsward2;;FM_hunt_item_1_04;3;100;0;Sheep;;true;;0;FactionV2_8;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_sheep.png;Hunt;0;6;11;Skinning;0;1;;8;0;0;;;;;false;;;8723 4411 159
FM_S_Hunt_0402;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Turkey;3;0;northwindsward3;;FM_hunt_item_2_04;3;100;0;Turkey;;true;;0;FactionV2_1;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_turkey.png;Hunt;0;1;10;Skinning;0;1;;1;0;0;;;;;false;;;9037 3916 96
FM_S_Hunt_0403;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Wolf_Grey_04NW11;3;0;northwindsward11;;FM_hunt_item_3_04;3;100;0;Wolf_Grey_04NW11;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;10;15;Skinning;10;1;;12;0;0;;;;;false;;;9865 4698 130
FM_S_Hunt_0404;1;FM_huntx_anywhere;false;;false;4;Syndicate;0;true;false;false;Sheep_Eastern_15;3;0;northwindsward6;;FM_hunt_item_4_04;3;100;0;Sheep_Eastern_15;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_sheep.png;Hunt;0;13;18;Skinning;10;1;;15;0;0;;;;;false;;;8848 4933 156.3
FM_S_Hunt_0405;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Elk;3;0;northwindsward3;;FM_hunt_item_5_04;3;100;0;Elk;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_elk.png;Hunt;0;13;18;Skinning;10;1;;15;0;0;;;;;false;;;9037 3916 96
FM_S_Hunt_0406;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Rabbit_Spotted;3;0;northwindsward10;;FM_hunt_item_6_04;3;100;0;Rabbit_Spotted;;true;;0;FactionV2_1;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_rabbit.png;Hunt;0;1;10;Skinning;0;1;;1;0;0;;;;;false;;;9151 4925 140
FM_S_Hunt_0407;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Wolf_Black_22;3;0;northwindsward5;;FM_hunt_item_7_04;3;100;0;Wolf_Black_22;;true;;0;FactionV2_22;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;20;25;Skinning;40;1;;22;0;0;;;;;false;;;9892 3456 136
FM_S_Hunt_0408;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Mountain_Lion;3;0;northwindsward8;;FM_hunt_item_8_04;3;100;0;Mountain_Lion;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;18;23;Skinning;25;1;;20;0;0;;;;;false;;;9969 4002 145
FM_S_Hunt_0409;1;FM_huntx_location;false;;false;4;Syndicate;0;true;false;false;Lynx_24;3;0;northwindsward4;;FM_hunt_item_9_04;3;100;0;Lynx_24;;true;;0;FactionV2_23;FactionMission_Failure;@FactionMission_S_HUNT_title;@FactionMission_S_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;21;60;Skinning;40;1;;23;0;0;;;;;false;;;9542 3958 120
