TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;UseGlobalStorage;EnforceLocationRequirement;TerritoryID;POITag;GameModeID;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
FM_C_0562_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_4_05;;0;100;false;true;;Flooded_Ruins_50125;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0562_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_5_05;;0;100;false;true;;Overgrown_Village_50133;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0562_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_6_05;;0;100;false;true;;abandoned_fishing_village_50106;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0563_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0563_tasks_first_container;M_ReturnToGiver;;;
FM_C_0563_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0563_leg_A_task;FM_C_0563_leg_B_task;FM_C_0563_leg_C_task;;
FM_C_0563_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_7_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0563_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_8_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0563_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_9_05;;0;100;false;true;;Glowing_Swamp_50132;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0564_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0564_tasks_first_container;M_ReturnToGiver;;;
FM_C_0564_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0564_leg_A_task;FM_C_0564_leg_B_task;FM_C_0564_leg_C_task;;
FM_C_0564_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_10_05;;0;100;false;true;;Bayou_Village_50126;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0564_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_11_05;;0;100;false;true;;Flooded_Ruins_50127;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0564_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_12_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0565_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0565_tasks_first_container;M_ReturnToGiver;;;
FM_C_0565_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0565_leg_A_task;FM_C_0565_leg_B_task;FM_C_0565_leg_C_task;;
FM_C_0565_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_13_05;;0;100;false;true;;Lighthouse_Base_50129;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0565_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_14_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0565_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_15_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0566_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0566_tasks_first_container;M_ReturnToGiver;;;
FM_C_0566_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0566_leg_A_task;FM_C_0566_leg_B_task;FM_C_0566_leg_C_task;;
FM_C_0566_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_16_05;;0;100;false;true;;Glowing_Swamp_50124;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0566_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_17_05;;0;100;false;true;;shipwreck_50102;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0566_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_18_05;;0;100;false;true;;Lighthouse_Ruins_50128;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0567_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_C_0567_tasks_first_container;M_ReturnToGiver;;;
FM_C_0567_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_C_0567_leg_A_task;FM_C_0567_leg_B_task;FM_C_0567_leg_C_task;;
FM_C_0567_leg_A_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_19_05;;0;100;false;true;;AE_Elite_50119;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0567_leg_B_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_20_05;;0;100;false;true;;Lost_Elite_City_50130;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_C_0567_leg_C_task;TaskHaveAndReturnItems;;0;8;FM_loot_item_21_05;;0;100;false;true;;Lost_Elite_Fort_50131;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_01_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_H_01_tasks_first_container;M_ReturnToGiver;;;
FM_05_H_01_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_H_01_leg_A_task;FM_05_H_01_leg_B_task;FM_05_H_01_leg_C_task;;
FM_05_H_01_leg_A_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_1_05;Mountain_Lion_05WC02;100;0;false;true;;reekwater2;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_01_leg_B_task;TaskGatherAndReturnItems;;0;1;FM_hunt_item_2_05;Wolf_Alpha_05WC01;100;0;false;true;;reekwater1;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_01_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_3_05;Elk_Doe_05WC06;100;0;false;true;;reekwater6;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_02_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_H_02_tasks_first_container;M_ReturnToGiver;;;
FM_05_H_02_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_H_02_leg_A_task;FM_05_H_02_leg_B_task;FM_05_H_02_leg_C_task;;
FM_05_H_02_leg_A_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_4_05;Goat_Mountain_05WC03;100;0;false;true;;reekwater3;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_02_leg_B_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_5_05;Bison_Strange_05WC04;100;0;false;true;;reekwater4;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_02_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_6_05;Alligator_Strange_05WC05;100;0;false;true;;reekwater5;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_03_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_H_03_tasks_first_container;M_ReturnToGiver;;;
FM_05_H_03_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_H_03_leg_A_task;FM_05_H_03_leg_B_task;FM_05_H_03_leg_C_task;;
FM_05_H_03_leg_A_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_7_05;Bison_Strange_05WC01;100;0;false;true;;reekwater1;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_03_leg_B_task;TaskGatherAndReturnItems;;0;1;FM_hunt_item_8_05;BearElemental_05WC06;100;0;false;true;;reekwater6;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_H_03_leg_C_task;TaskGatherAndReturnItems;;0;3;FM_hunt_item_9_05;Mountain_Lion_05WC07;100;0;false;true;;reekwater7;;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_hunt_generic_at_POI;;;0;;;;;;;;;;
FM_05_EXP_01_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_EXP_01_tasks_first_container;M_ReturnToGiver;;;
FM_05_EXP_01_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_EXP_01_leg_A_task;;;;
FM_05_EXP_01_leg_A_task;TaskKillContribution;;0;4;;;0;0;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;Skeleton_Archer_DG_Reekwater_00;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_05_EXP_01_leg_B_task;TaskKillContribution;;0;1;;;0;0;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;Torso_Boss;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;;0;;;;;;;;;;
FM_05_EXP_02_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_EXP_02_tasks_first_container;M_ReturnToGiver;;;
FM_05_EXP_02_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_EXP_02_leg_A_task;;;;
FM_05_EXP_02_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_34;;0;100;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;@objective_mission_loot_chests_generic_at_POI;;;0;;;;;;;;;;
FM_05_EXP_02_leg_B_task;TaskKillContribution;;0;1;;;0;0;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;Torso_Boss;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;;0;;;;;;;;;;
FM_05_EXP_03_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;FM_05_EXP_03_tasks_first_container;M_ReturnToGiver;;;
FM_05_EXP_03_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;false;;;;;false;false;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;FM_05_EXP_03_leg_A_task;;;;
FM_05_EXP_03_leg_A_task;TaskKillContribution;;0;3;;;0;0;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;AncientGuardian_Javelineer_DG_Reekwater_00;;0;;;;;;;;;;;;;;;;;;@objective_mission_kill_generic_at_POI;;;0;;;;;;;;;;
FM_05_EXP_03_leg_B_task;TaskKillContribution;;0;1;;;0;0;false;false;;dungeon_reekwater_50146;DungeonReekwater00;;true;false;;;;;;;;;Torso_Boss;;0;;;;;;;;;;;;;;;;;;@objective_complete_the_expedition;;;0;;;;;;;;;;
